 ,Area,X,Y
2175,12,1368.3,237.5
2176,3,509.8,238.2
2177,51,1134.9,241.7
2178,23,1359.5,238.8
2179,89,297.9,242.9
2180,76,484.9,243.3
2181,103,853.8,244.7
2182,47,1346.4,242.7
2183,67,381.4,244.0
2184,71,534.0,245.6
2185,4,1011.0,241.0
2186,65,1147.6,243.8
2187,3,1159.2,242.8
2188,18,917.2,245.1
2189,29,448.3,246.9
2190,10,1103.9,246.0
2191,31,1299.3,249.5
2192,9,1303.6,246.2
2193,87,10.1,251.0
2194,205,963.5,252.9
2195,105,1268.7,251.4
2196,99,1409.8,250.4
2197,147,304.1,253.2
2198,21,1277.9,250.5
2199,121,273.5,255.6
2200,84,468.8,252.8
2201,41,1334.3,251.8
2202,109,1367.2,257.7
2203,231,236.7,259.1
2204,73,948.2,255.5
2205,185,1023.6,261.0
2206,95,1390.4,257.6
2207,167,980.1,260.5
2208,10,1295.1,255.1
2209,17,1085.9,256.1
2210,35,1051.3,259.0
2211,50,1189.6,259.0
2212,241,1426.2,265.1
2213,23,1130.6,258.8
2214,24,1224.2,259.1
2215,28,1351.6,258.4
2216,116,1409.6,264.4
2217,15,1040.3,260.0
2218,1,1213.5,259.5
2219,3,1397.5,260.5
2220,232,257.5,269.1
2221,87,459.0,266.1
2222,176,309.2,269.8
2223,45,1202.3,265.6
2224,4,1310.0,263.0
2225,186,886.6,271.4
2226,4,1347.0,264.0
2227,228,124.4,277.4
2228,26,425.0,267.3
2229,66,1066.2,268.2
2230,96,432.9,269.9
2231,51,1365.9,268.3
2232,169,399.7,272.6
2233,85,473.1,272.0
2234,146,1381.3,274.3
2235,124,378.5,276.6
2236,55,1224.7,271.3
2237,18,1333.6,270.2
2238,587,78.0,284.1
2239,403,165.7,279.7
2240,49,935.5,271.3
2241,164,979.6,274.7
2242,7,1243.1,269.8
2243,41,1259.7,272.1
2244,68,992.9,274.9
2245,14,317.9,272.8
2246,23,1185.5,274.3
2247,116,1399.1,279.0
2248,126,1079.8,279.5
2249,155,907.9,281.9
2250,1,1047.5,273.5
2251,2,1021.5,275.0
2252,38,1026.5,279.1
2253,34,1049.2,280.1
2254,59,1211.1,280.6
2255,20,1173.2,277.8
2256,442,36.7,291.2
2257,177,438.8,284.7
2258,201,311.4,287.9
2259,28,1058.1,281.8
2260,164,472.2,286.3
2261,14,1235.8,281.6
2262,17,1323.5,281.5
2263,52,1342.4,283.7
2264,67,1409.8,287.6
2265,53,1417.2,286.2
2266,5,351.1,283.7
2267,30,1198.5,285.0
2268,115,1101.8,289.8
2269,5,1379.3,287.9
2270,124,422.2,295.5
2271,28,354.3,291.8
2272,61,1358.0,294.2
2273,22,1246.3,293.0
2274,153,386.7,297.1
2275,47,1005.3,292.6
2276,146,1190.2,298.0
2277,32,1170.0,295.2
2278,1,1282.5,292.5
2279,14,1426.6,294.8
2280,9,263.4,297.1
2281,130,985.9,301.4
2282,140,1205.0,303.6
2283,50,1380.1,300.6
2284,13,858.9,298.7
2285,20,1053.2,300.0
2286,20,1259.5,300.6
2287,48,1124.3,303.5
2288,33,1018.0,303.5
2289,61,933.3,306.9
2290,23,1151.5,303.4
2291,41,1395.1,305.8
2292,5,1243.3,304.9
2293,90,303.1,310.9
2294,15,912.2,305.4
2295,4,1254.0,305.0
2296,14,1279.1,305.8
2297,3,1272.8,305.8
2298,74,418.4,311.9
2299,2,1302.5,307.0
2300,1,917.5,307.5
2301,2,1064.5,308.0
2302,77,399.8,314.7
2303,40,1266.2,313.8
2304,53,1118.4,313.7
2305,8,993.1,312.2
2306,39,1086.2,315.3
2307,125,1199.7,317.1
2308,40,1404.5,315.6
2309,44,1411.6,314.7
2310,478,168.3,325.7
2311,48,1039.7,317.8
2312,325,103.1,321.4
2313,166,360.0,320.2
2314,67,923.2,317.3
2315,99,286.4,319.4
2316,54,1094.7,318.1
2317,105,1248.7,319.3
2318,50,322.6,318.0
2319,8,899.5,318.0
2320,102,1128.4,323.1
2321,55,868.0,322.7
2322,66,1150.1,323.3
2323,25,1280.3,322.5
2324,12,1142.8,324.8
2325,39,1385.7,325.8
2326,92,310.0,328.7
2327,5,1155.7,326.7
2328,1,1315.5,326.5
2329,44,1430.9,328.9
2330,13,840.7,328.9
2331,19,1208.4,329.8
2332,26,452.3,330.8
2333,83,908.3,334.2
2334,132,1278.5,335.1
2335,206,349.2,336.0
2336,83,886.3,334.0
2337,55,1192.2,334.1
2338,54,985.1,336.3
2339,15,1389.4,332.6
2340,168,15.4,340.4
2341,45,460.1,335.3
2342,47,1001.5,336.6
2343,15,1170.9,332.9
2344,62,1361.8,335.5
2345,125,554.5,337.3
2346,2,1041.0,333.5
2347,117,1235.1,339.5
2348,75,540.9,337.5
2349,23,565.0,339.1
2350,13,1040.2,337.6
2351,9,1083.4,336.7
2352,84,1404.9,342.7
2353,126,1255.1,342.8
2354,22,965.6,339.5
2355,2,1008.5,338.0
2356,415,220.9,348.3
2357,80,945.6,341.8
2358,6,1100.5,339.0
2359,4,1158.0,339.0
2360,92,320.2,343.2
2361,15,393.0,340.7
2362,1,1295.5,339.5
2363,131,54.5,350.6
2364,2,977.5,342.0
2365,34,1217.2,344.9
2366,144,71.3,351.4
2367,108,1204.9,348.8
2368,125,1268.5,348.3
2369,134,1343.0,350.4
2370,32,1063.8,348.7
2371,18,997.7,346.6
2372,80,888.2,350.0
2373,40,906.4,349.8
2374,271,516.1,360.2
2375,67,1369.8,351.4
2376,98,446.6,357.1
2377,18,1021.1,352.4
2378,4,1032.0,351.0
2379,118,1242.7,357.0
2380,51,1421.8,356.8
2381,14,959.9,353.8
2382,31,291.8,357.0
2383,13,953.3,355.3
2384,13,981.7,354.7
2385,4,1228.0,354.0
2386,183,307.2,362.2
2387,179,401.9,361.6
2388,124,1256.6,361.0
2389,434,136.9,368.3
2390,101,1320.7,362.5
2391,154,755.1,364.1
2392,17,1111.1,359.4
2393,77,1212.1,362.4
2394,285,180.9,372.2
2395,29,487.0,362.7
2396,35,563.5,363.8
2397,85,1065.9,364.4
2398,87,996.5,367.0
2399,128,1272.8,368.6
2400,26,1371.8,364.7
2401,85,876.4,367.8
2402,124,1336.9,370.7
2403,2,1424.0,362.5
2404,42,952.6,367.3
2405,415,94.0,375.7
2406,124,1186.3,371.1
2407,63,1356.3,369.6
2408,6,797.3,366.3
2409,85,1043.6,371.0
2410,67,496.1,373.2
2411,1,1429.5,366.5
2412,219,319.6,376.5
2413,128,560.8,376.7
2414,24,1242.1,369.9
2415,59,535.0,373.6
2416,37,1027.5,370.8
2417,8,1232.6,369.6
2418,175,1416.0,376.4
2419,85,862.8,373.9
2420,158,972.0,375.5
2421,5,351.5,371.5
2422,3,1166.8,370.8
2423,33,1176.2,373.9
2424,23,1285.5,372.8
2425,49,262.4,374.8
2426,38,1014.9,374.7
2427,67,334.8,379.3
2428,80,1207.6,379.7
2429,188,286.3,382.4
2430,15,927.4,377.3
2431,25,376.3,378.4
2432,58,430.4,382.9
2433,45,1245.3,380.4
2434,187,881.2,386.8
2435,24,633.4,381.9
2436,4,839.0,380.5
2437,16,1018.0,381.5
2438,52,1326.8,384.3
2439,81,1225.1,385.6
2440,222,21.6,388.9
2441,52,1290.8,384.6
2442,161,1359.1,389.4
2443,237,587.0,390.8
2444,22,947.1,384.6
2445,147,568.2,390.1
2446,7,827.2,384.5
2447,8,1275.0,384.6
2448,42,1190.2,387.4
2449,6,1432.5,385.7
2450,48,818.4,388.7
2451,122,859.7,390.1
2452,57,1028.6,390.1
2453,86,1110.3,393.7
2454,141,1347.4,394.7
2455,13,936.1,389.9
2456,90,1052.6,392.2
2457,10,1272.3,389.5
2458,7,1068.8,391.1
2459,70,259.5,394.0
2460,34,1039.9,392.7
2461,120,1214.5,396.7
2462,46,1299.3,395.4
2463,42,350.5,396.3
2464,50,409.4,395.7
2465,58,907.2,396.7
2466,24,1391.8,395.3
2467,24,1181.1,397.1
2468,5,955.9,397.3
2469,58,1327.7,400.7
2470,307,209.2,406.2
2471,71,1087.9,402.1
2472,65,1170.0,401.0
2473,130,1266.0,404.3
2474,11,985.0,399.9
2475,99,283.1,406.5
2476,88,379.5,403.4
2477,48,405.0,403.0
2478,35,436.4,402.3
2479,20,529.2,401.9
2480,4,1425.0,400.0
2481,103,266.7,407.1
2482,17,757.4,401.9
2483,164,577.4,407.0
2484,182,826.6,408.6
2485,6,972.8,402.7
2486,2,1411.5,402.0
2487,50,1290.0,406.7
2488,48,1372.0,407.8
2489,23,1304.0,406.4
2490,81,1310.9,409.0
2491,265,123.7,412.7
2492,197,894.8,411.9
2493,64,1357.6,409.7
2494,6,1411.2,405.7
2495,25,1431.3,406.5
2496,207,297.9,414.8
2497,39,441.2,410.1
2498,70,648.6,409.8
2499,46,1094.3,411.2
2500,46,1400.8,410.3
2501,199,364.9,413.5
2502,32,679.8,410.1
2503,84,1123.8,413.7
2504,27,1189.5,411.4
2505,16,933.8,411.3
2506,3,1052.5,410.5
2507,25,1136.6,412.3
2508,80,790.0,414.9
2509,59,1342.7,414.1
2510,57,1164.1,415.1
2511,142,1258.8,417.8
2512,65,1329.9,415.3
2513,196,61.1,419.9
2514,6,1075.5,413.0
2515,84,1416.4,416.1
2516,14,259.7,416.4
2517,136,1278.0,418.8
2518,13,345.7,416.0
2519,1,352.5,417.5
2520,18,1004.8,419.3
2521,55,1295.5,420.2
2522,43,1319.0,420.5
2523,195,1401.1,426.3
2524,369,85.0,432.7
2525,60,784.9,424.1
2526,81,1100.7,423.3
2527,107,390.0,425.9
2528,17,992.6,422.9
2529,54,401.2,424.9
2530,155,1330.4,427.9
2531,36,1029.7,425.0
2532,6,1043.7,423.7
2533,73,533.2,428.6
2534,36,1247.0,427.6
2535,34,1347.9,426.6
2536,3,1374.2,423.8
2537,69,1421.1,428.8
2538,57,411.1,429.0
2539,65,648.9,429.8
2540,1,1160.5,425.5
2541,3,1176.8,425.8
2542,8,1164.0,429.0
2543,267,148.1,437.8
2544,82,323.8,434.9
2545,45,704.1,430.8
2546,1,857.5,428.5
2547,105,1283.9,434.3
2548,7,309.6,431.1
2549,30,1118.5,432.6
2550,45,1101.4,433.2
2551,29,1299.1,433.5
2552,17,742.4,433.0
2553,7,287.6,433.9
2554,5,305.3,433.5
2555,5,1132.1,434.7
2556,35,979.9,436.8
2557,16,1023.1,437.2
2558,110,1090.4,440.6
2559,75,1379.5,438.5
2560,201,1119.0,445.9
2561,8,1135.2,436.6
2562,3,1304.2,435.8
2563,83,1363.3,440.5
2564,107,194.8,441.5
2565,18,373.7,440.2
2566,1,1153.5,436.5
2567,146,1268.8,444.6
2568,10,284.5,438.7
2569,3,1210.8,437.8
2570,214,836.9,447.6
2571,150,856.1,444.6
2572,117,409.3,445.2
2573,69,1295.3,443.9
2574,15,958.0,442.8
2575,3,1008.2,441.2
2576,37,334.0,445.9
2577,1,1186.5,441.5
2578,2,1423.0,441.5
2579,7,390.9,443.4
2580,163,1170.9,449.7
2581,87,1070.0,449.8
2582,152,1155.3,450.0
2583,46,1318.4,446.1
2584,145,188.8,452.1
2585,86,442.3,448.6
2586,83,1357.7,450.0
2587,180,1372.6,452.8
2588,78,1390.8,450.2
2589,130,588.3,450.1
2590,11,1044.3,446.8
2591,31,1191.3,449.8
2592,43,9.9,451.9
2593,197,74.4,458.9
2594,30,800.0,451.6
2595,98,812.8,453.3
2596,150,1131.0,456.7
2597,46,657.2,453.5
2598,57,409.3,455.4
2599,82,1011.5,456.2
2600,130,1295.9,458.3
2601,5,999.9,453.7
2602,25,1102.3,454.0
2603,10,1342.8,454.0
2604,97,255.4,460.6
2605,5,617.1,455.7
2606,10,267.0,456.5
2607,46,596.6,458.9
2608,140,1072.7,462.3
2609,2,1235.5,456.0
2610,159,1280.8,461.5
2611,225,103.7,463.3
2612,61,947.1,461.0
2613,7,1347.4,458.1
2614,13,973.9,459.1
2615,102,1005.7,466.8
2616,14,318.4,460.5
2617,191,778.0,464.7
2618,106,1055.4,463.5
2619,131,1097.2,465.2
2620,89,1164.4,463.0
2621,22,324.9,462.5
2622,181,558.8,467.1
2623,108,1401.5,466.4
2624,55,270.4,465.3
2625,131,544.3,471.3
2626,385,1358.3,472.0
2627,167,1384.7,469.2
2628,91,337.7,468.8
2629,2,519.5,464.0
2630,42,956.8,467.5
2631,23,750.6,466.8
2632,139,392.3,472.0
2633,4,1248.5,467.0
2634,21,938.7,471.2
2635,57,1111.9,470.0
2636,21,1194.9,468.8
2637,8,1318.5,469.0
2638,32,629.9,473.1
2639,173,1041.2,475.2
2640,171,100.0,476.1
2641,35,1019.1,473.7
2642,125,1295.4,476.5
2643,166,15.1,480.8
2644,52,506.4,477.8
2645,71,1124.7,476.5
2646,49,1405.9,475.4
2647,100,264.6,477.4
2648,258,54.4,482.9
2649,30,418.5,478.8
2650,91,1145.6,481.9
2651,83,252.1,481.0
2652,6,407.0,476.5
2653,186,660.6,484.2
2654,47,1072.1,478.7
2655,74,1079.1,482.6
2656,47,334.1,481.5
2657,151,814.8,482.8
2658,157,1160.8,484.7
2659,122,1212.1,482.1
2660,209,795.2,488.3
2661,8,1026.6,479.6
2662,86,548.7,482.7
2663,165,575.0,489.0
2664,1,870.5,480.5
2665,64,897.3,485.8
2666,99,1109.0,484.0
2667,56,1241.6,484.3
2668,8,692.1,482.4
2669,41,1394.7,483.6
2670,3,997.2,482.8
2671,495,148.1,495.4
2672,56,315.5,488.2
2673,175,1282.5,490.6
2674,36,924.6,487.2
2675,9,1433.5,485.5
2676,77,940.8,490.4
2677,44,1131.4,488.6
2678,29,1403.0,488.6
2679,23,493.2,488.5
2680,97,1235.1,492.1
2681,14,1306.9,488.2
2682,47,269.8,490.2
2683,174,327.8,495.3
2684,83,615.1,492.0
2685,61,1333.5,492.0
2686,1,1398.5,488.5
2687,46,693.0,492.5
2688,53,1030.7,494.0
2689,170,1180.8,497.1
2690,72,1420.7,495.4
2691,17,1020.0,493.9
2692,48,1127.8,494.3
2693,77,558.6,495.6
2694,207,751.0,498.6
2695,218,770.1,499.4
2696,4,1202.0,492.0
2697,2,438.0,492.5
2698,98,879.4,498.8
2699,52,971.6,497.2
2700,72,669.1,497.8
2701,163,1374.2,499.0
2702,74,1406.2,499.6
2703,211,413.5,505.5
2704,72,956.0,499.1
2705,18,1090.3,497.2
2706,5,1311.9,496.3
2707,204,386.7,504.8
2708,66,911.9,501.5
2709,175,654.3,506.1
2710,198,1297.6,505.9
2711,216,525.9,504.1
2712,99,892.8,504.4
2713,13,924.1,500.5
2714,17,679.7,501.6
2715,22,997.5,501.4
2716,43,1062.9,503.9
2717,181,563.6,510.9
2718,165,1227.0,508.8
2719,12,922.8,506.2
2720,92,940.1,511.3
2721,16,1338.4,508.9
2722,50,289.4,511.7
2723,75,711.0,511.8
2724,71,962.1,510.6
2725,135,1133.5,513.5
2726,226,1431.5,515.7
2727,6,1011.7,508.8
2728,66,632.1,516.7
2729,121,681.4,517.4
2730,182,813.8,516.6
2731,28,1073.0,512.1
2732,53,1203.6,513.2
2733,22,1354.8,511.4
2734,12,467.8,512.4
2735,14,613.1,512.6
2736,192,1061.3,518.0
2737,145,1148.2,518.8
2738,149,1415.9,518.5
2739,17,457.5,515.0
2740,7,1313.1,515.2
2741,154,1370.6,517.2
2742,88,1399.3,519.2
2743,177,702.4,523.6
2744,32,1345.2,517.7
2745,284,576.1,525.1
2746,210,1225.7,526.4
2747,10,1285.5,518.3
2748,85,419.9,522.7
2749,150,839.2,526.8
2750,19,1315.5,519.3
2751,10,339.3,520.0
2752,89,1031.9,522.4
2753,37,536.7,522.0
2754,91,947.3,523.5
2755,152,998.9,525.6
2756,104,1107.0,523.1
2757,146,722.8,528.2
2758,77,795.6,526.1
2759,146,1239.0,528.1
2760,16,398.9,524.6
2761,27,297.8,525.9
2762,177,673.5,529.9
2763,22,612.3,526.6
2764,191,967.5,532.1
2765,57,1134.1,528.5
2766,97,1351.6,530.4
2767,88,764.6,532.0
2768,45,1075.5,529.6
2769,115,468.4,531.6
2770,58,1194.1,529.9
2771,60,1383.5,532.3
2772,29,414.4,530.6
2773,16,446.2,530.5
2774,53,1366.8,531.3
2775,134,269.8,536.2
2776,91,508.2,538.7
2777,225,712.0,538.0
2778,65,386.1,536.5
2779,211,561.4,543.5
2780,156,804.6,538.8
2781,172,1035.6,539.2
2782,45,1093.5,537.0
2783,99,1129.5,538.6
2784,23,644.5,535.3
2785,176,746.0,541.8
2786,31,995.9,536.7
2787,145,1109.7,541.9
2788,101,1420.0,538.6
2789,60,1063.5,538.9
2790,119,1400.0,541.7
2791,2,444.0,536.5
2792,2,1260.0,536.5
2793,60,876.5,541.0
2794,7,1168.8,537.9
2795,46,1321.9,540.1
2796,16,1365.9,539.1
2797,65,329.6,542.2
2798,39,891.6,541.6
2799,65,1214.6,543.1
2800,47,765.6,542.5
2801,38,542.4,542.6
2802,66,1334.5,544.7
2803,26,521.7,544.2
2804,57,693.3,546.4
2805,7,921.9,543.4
2806,1,1368.5,542.5
2807,7,363.2,544.4
2808,11,528.8,544.7
2809,84,1054.8,549.2
2810,84,404.8,548.3
2811,18,605.8,546.2
2812,218,957.8,554.1
2813,76,1091.9,549.5
2814,2,1265.5,545.0
2815,120,226.6,552.0
2816,87,243.6,552.1
2817,174,786.0,555.5
2818,129,1238.6,550.9
2819,57,288.7,550.4
2820,61,484.0,550.8
2821,103,213.2,554.8
2822,130,593.5,552.6
2823,72,718.7,553.8
2824,370,1076.0,556.8
2825,53,1189.9,551.1
2826,98,197.5,554.3
2827,9,608.7,550.2
2828,40,865.4,552.2
2829,1,997.5,548.5
2830,18,1408.2,549.9
2831,181,422.3,558.9
2832,94,1269.2,557.4
2833,51,1371.4,556.0
2834,76,735.2,558.1
2835,69,548.6,554.8
2836,23,846.1,555.6
2837,20,1135.3,554.0
2838,74,1149.8,556.7
2839,57,1160.4,555.7
2840,37,582.7,557.4
2841,63,937.8,556.8
2842,3,1296.8,553.8
2843,82,274.5,560.1
2844,88,385.7,558.3
2845,95,980.2,560.9
2846,7,996.5,555.2
2847,106,1314.2,559.2
2848,85,404.1,560.8
2849,26,1104.4,561.0
2850,94,1253.9,563.5
2851,26,1132.6,560.8
2852,48,257.6,564.4
2853,149,446.5,565.9
2854,2,645.5,560.0
2855,9,1041.2,560.5
2856,65,876.5,568.3
2857,119,1319.1,568.3
2858,195,373.4,573.7
2859,8,1029.4,565.0
2860,8,620.6,565.4
2861,33,1209.3,568.9
2862,38,767.2,568.7
2863,71,1094.6,571.8
2864,112,574.8,573.6
2865,71,646.2,572.3
2866,219,1014.0,575.2
2867,209,1184.4,572.7
2868,83,328.6,574.7
2869,79,984.7,573.4
2870,47,1049.8,572.9
2871,88,305.3,575.4
2872,86,315.2,575.7
2873,60,690.6,574.2
2874,68,704.1,573.4
2875,56,759.9,574.2
2876,62,962.6,572.4
2877,70,824.5,575.7
2878,37,1164.4,572.4
2879,84,1124.3,576.9
2880,231,1275.1,577.7
2881,35,422.5,575.1
2882,15,934.4,573.8
2883,83,1141.5,576.3
2884,120,1296.2,578.3
2885,21,545.2,575.7
2886,215,725.5,579.0
2887,219,1196.6,582.6
2888,22,1404.7,577.0
2889,69,670.4,580.4
2890,461,1236.7,587.3
2891,98,1038.2,584.9
2892,122,1332.3,584.6
2893,29,1366.5,579.8
2894,60,496.0,582.4
2895,4,605.5,578.8
2896,67,398.8,583.8
2897,76,1134.0,583.5
2898,88,1306.3,584.9
2899,1,347.5,580.5
2900,4,426.5,581.2
2901,81,556.7,585.0
2902,179,1179.3,588.4
2903,4,528.0,583.0
2904,174,635.1,591.5
2905,221,740.2,590.5
2906,56,875.6,586.9
2907,110,1024.9,587.3
2908,243,1267.0,593.5
2909,52,232.0,587.8
2910,105,1113.6,589.1
2911,57,458.7,590.9
2912,64,854.2,589.9
2913,74,135.0,592.3
2914,204,761.1,593.7
2915,206,778.8,597.5
2916,61,982.2,591.6
2917,64,1089.8,590.5
2918,98,1152.5,593.6
2919,111,1058.0,595.9
2920,158,1428.4,595.2
2921,45,1134.6,592.9
2922,81,341.3,596.3
2923,86,1000.4,595.3
2924,224,72.7,598.7
2925,11,397.6,593.1
2926,115,1072.2,595.6
2927,55,165.7,595.7
2928,21,301.3,594.7
2929,217,259.3,603.0
2930,21,571.9,595.2
2931,38,1328.3,599.6
2932,11,307.1,596.4
2933,108,349.5,602.4
2934,9,587.3,597.4
2935,108,1042.5,601.9
2936,53,398.9,601.9
2937,105,1025.7,601.6
2938,1,669.5,597.5
2939,90,722.1,602.3
2940,6,373.7,599.3
2941,246,106.1,608.2
2942,4,370.0,601.0
2943,13,418.9,602.1
2944,1,567.5,600.5
2945,6,571.3,601.2
2946,106,1109.3,605.4
2947,5,277.7,601.9
2948,97,1143.8,606.3
2949,165,1294.0,607.7
2950,146,1355.5,609.1
2951,246,1378.3,611.9
2952,82,475.2,607.4
2953,51,1069.8,605.0
2954,13,1086.1,604.9
2955,105,1161.2,609.2
2956,48,46.0,610.8
2957,87,998.7,610.3
2958,276,1252.6,615.5
2959,62,494.5,610.7
2960,7,1410.5,606.2
2961,65,378.4,609.5
2962,37,734.1,609.7
2963,19,1190.1,609.4
2964,96,37.3,612.1
2965,169,643.0,615.4
2966,84,1120.5,612.7
2967,20,952.4,610.2
2968,107,1014.8,613.2
2969,2,1401.0,608.5
2970,10,1407.0,612.0
2971,111,148.6,618.0
2972,31,183.2,613.5
2973,62,354.1,613.8
2974,1,874.5,610.5
2975,99,1030.5,615.4
2976,88,708.5,615.8
2977,62,977.9,615.5
2978,74,290.2,618.5
2979,85,1178.1,619.5
2980,34,438.4,617.4
2981,4,472.0,614.0
2982,110,1229.8,618.0
2983,1,1191.5,614.5
2984,114,136.6,623.4
2985,39,228.7,619.4
2986,67,1105.7,621.7
2987,115,1149.6,623.1
2988,260,22.3,626.6
2989,80,160.3,624.4
2990,129,449.1,627.7
2991,198,1281.6,627.9
2992,17,261.1,623.4
2993,84,1052.8,625.5
2994,133,278.8,632.1
2995,10,619.5,625.0
2996,308,779.5,632.2
2997,98,1133.1,628.4
2998,84,483.4,628.9
2999,1,55.5,625.5
3000,66,706.5,628.2
3001,159,73.0,635.2
3002,255,102.3,635.2
3003,11,312.6,628.2
3004,31,867.2,628.9
3005,35,930.9,629.9
3006,30,963.2,628.7
3007,65,1207.7,630.0
3008,10,61.0,629.0
3009,68,317.1,636.4
3010,75,549.1,633.3
3011,195,1246.2,635.7
3012,90,1030.1,636.3
3013,39,373.3,632.9
3014,51,603.9,633.7
3015,220,1002.2,640.7
3016,86,343.3,636.5
3017,80,990.7,636.6
3018,6,834.3,634.3
3019,1,182.5,635.5
3020,85,358.9,641.9
3021,12,910.8,637.2
3022,101,1105.1,640.7
3023,112,140.0,644.2
3024,78,515.5,641.7
3025,22,764.8,639.3
3026,1,928.5,637.5
3027,24,184.3,641.8
3028,58,244.7,644.6
3029,3,407.8,641.2
3030,24,667.4,643.7
3031,233,645.8,649.0
3032,100,746.5,646.4
3033,228,1202.7,650.1
3034,115,1122.8,648.5
3035,8,179.2,645.2
3036,81,377.9,647.5
3037,244,1243.2,650.7
3038,208,284.6,654.3
3039,75,696.3,650.4
3040,234,41.7,652.7
3041,100,727.5,651.8
3042,137,1068.7,650.7
3043,56,526.8,651.9
3044,67,548.1,649.3
3045,85,683.4,651.7
3046,107,1034.8,652.9
3047,22,338.5,649.6
3048,7,569.2,648.5
3049,39,260.7,650.3
3050,52,436.6,652.8
3051,2,963.5,649.0
3052,109,132.3,654.8
3053,22,507.7,652.4
3054,31,514.8,653.5
3055,8,667.4,651.4
3056,40,117.0,655.6
3057,15,171.4,654.8
3058,248,17.3,663.8
3059,215,260.2,662.4
3060,246,748.7,663.0
3061,194,231.0,664.2
3062,1,570.5,655.5
3063,49,147.2,661.3
3064,7,217.1,661.6
3065,237,717.7,666.0
3066,39,445.6,662.9
3067,24,1171.4,662.6
3068,260,1281.2,668.8
3069,23,205.8,663.7
3070,20,528.8,664.2
3071,76,997.2,667.9
3072,90,380.7,668.8
3073,148,682.5,671.4
3074,58,970.0,666.0
3075,92,1021.1,668.6
3076,218,193.7,672.3
3077,211,468.8,671.9
3078,47,896.0,667.6
3079,87,1066.7,668.5
3080,2,95.0,666.5
3081,222,67.2,675.2
3082,18,89.6,670.0
3083,1,99.5,667.5
3084,99,118.8,674.1
3085,189,289.7,677.4
3086,22,402.8,672.3
3087,105,1047.4,674.2
3088,97,1094.7,675.5
3089,150,1110.1,678.7
3090,178,1128.8,678.5
3091,214,215.3,683.3
3092,28,277.2,678.3
3093,57,427.3,678.3
3094,132,1149.8,683.0
3095,59,172.3,681.1
3096,75,53.1,682.1
3097,90,130.9,683.8
3098,111,725.6,682.4
3099,216,1204.4,684.9
3100,26,488.5,680.3
3101,78,152.7,684.2
3102,220,11.0,688.5
3103,53,44.6,683.7
3104,13,495.3,682.0
3105,54,513.3,684.3
3106,1,280.5,682.5
3107,87,85.5,690.7
3108,91,243.8,690.3
3109,1,638.5,684.5
3110,99,977.4,690.7
3111,85,1250.2,691.3
3112,205,40.9,695.5
3113,92,1006.1,690.7
3114,85,103.3,692.1
3115,141,395.8,691.9
3116,192,55.1,696.7
3117,88,459.2,693.5
3118,67,176.9,696.0
3119,23,528.6,691.4
3120,102,1147.2,695.5
3121,6,288.5,694.2
3122,97,570.7,697.9
3123,36,114.9,697.2
3124,39,262.8,700.3
3125,149,592.9,701.1
3126,31,628.9,697.8
3127,3,636.8,695.8
3128,122,714.9,700.7
3129,138,1050.0,702.4
3130,106,1061.8,702.9
3131,13,189.7,699.7
3132,95,1082.0,704.1
3133,34,124.2,701.3
3134,24,229.5,699.3
3135,91,246.1,703.8
3136,74,562.6,703.2
3137,3,686.2,698.8
3138,105,1032.1,704.3
3139,19,1177.3,700.9
3140,80,25.8,704.3
3141,83,95.8,705.5
3142,76,131.2,705.4
3143,28,237.0,702.1
3144,59,1117.5,706.5
3145,76,487.0,706.0
3146,4,688.0,702.0
3147,110,704.0,708.4
3148,80,631.0,707.6
3149,101,107.6,707.8
3150,31,211.5,707.3
3151,15,286.9,706.1
3152,99,231.4,714.9
3153,4,378.2,707.5
3154,11,1171.9,709.0
3155,79,502.4,712.2
3156,82,535.2,713.3
3157,199,413.7,720.1
3158,92,34.5,718.0
3159,3,152.5,713.5
3160,181,360.8,719.2
3161,50,55.7,717.7
3162,15,209.0,715.2
3163,8,286.8,714.6
3164,1,77.5,714.5
3165,90,98.0,720.1
3166,78,690.4,719.2
3167,97,1030.2,722.7
3168,33,72.7,719.3
3169,195,109.9,724.8
3170,200,305.0,728.3
3171,51,444.2,721.0
3172,5,174.9,720.7
3173,127,732.0,726.2
3174,181,14.7,729.0
3175,79,348.3,727.3
3176,39,668.0,724.1
3177,39,201.1,725.4
3178,186,526.2,733.0
3179,34,332.1,725.8
3180,93,507.6,727.8
3181,86,646.9,729.5
3182,216,390.4,734.5
3183,96,1112.9,730.5
3184,207,552.2,734.0
3185,83,83.3,731.2
3186,83,1055.6,732.2
3187,90,38.1,732.8
3188,3,154.2,728.8
3189,12,92.0,731.2
3190,137,255.8,736.0
3191,8,148.4,732.4
3192,8,639.4,735.2
3193,39,1077.7,737.3
3194,75,52.8,738.1
3195,15,133.8,737.0
3196,66,293.5,739.8
3197,13,127.7,737.3
3198,19,373.8,736.9
3199,86,708.7,745.0
3200,71,150.3,742.9
3201,38,214.9,743.1
3202,32,375.1,743.4
3203,191,434.7,749.8
3204,10,1085.0,741.5
3205,81,108.2,746.5
3206,39,184.3,746.0
3207,12,554.8,746.7
3208,12,676.3,746.6
3209,80,298.6,752.8
3210,9,624.4,747.7
3211,20,123.7,750.0
3212,52,39.0,752.9
3213,12,225.0,749.8
3214,36,323.3,752.9
3215,99,527.6,754.5
3216,61,60.9,752.7
